CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
932255437,09/24/2016,04:00:00,09/24/2016,10:00:00,09/24/2016,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,28,INSIDE,HOTEL/MOTEL,,,997155,230828,40.800244326,-73.95339009,"(40.800244326, -73.95339009)"
468129401,09/24/2016,04:00:00,09/24/2016,04:10:00,09/24/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,REAR OF,GROCERY/BODEGA,,,945951,169547,40.631969306,-74.137984228,"(40.631969306, -74.137984228)"
998716595,09/24/2016,04:00:00,09/24/2016,04:15:00,09/24/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,32,INSIDE,RESIDENCE - APT. HOUSE,,,1001808,236451,40.815669885,-73.936569294,"(40.815669885, -73.936569294)"
722260133,09/24/2016,04:00:00,09/24/2016,04:05:00,09/24/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,114,,STREET,,,1007788,219633,40.769495118,-73.91502417,"(40.769495118, -73.91502417)"
961664198,09/24/2016,04:00:00,09/24/2016,09:30:00,09/24/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,FAST FOOD,,,1020133,186286,40.677924284,-73.870633892,"(40.677924284, -73.870633892)"
267806961,09/24/2016,04:00:00,09/24/2016,09:01:00,09/24/2016,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,,RESIDENCE-HOUSE,,,999074,176102,40.650031773,-73.946579425,"(40.650031773, -73.946579425)"
990999861,09/24/2016,03:55:00,09/24/2016,04:05:00,09/24/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,,STREET,,,1021604,259839,40.87980146,-73.864921656,"(40.87980146, -73.864921656)"
700045893,09/24/2016,03:50:00,09/24/2016,03:55:00,09/24/2016,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,7,FRONT OF,STREET,,,987536,202083,40.721355481,-73.988146846,"(40.721355481, -73.988146846)"
236066089,09/24/2016,03:50:00,09/24/2016,03:55:00,09/24/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,BAR/NIGHT CLUB,,,988954,218015,40.76508421,-73.983020118,"(40.76508421, -73.983020118)"
748884997,09/24/2016,03:50:00,09/24/2016,03:55:00,09/24/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,BAR/NIGHT CLUB,,,988954,218015,40.76508421,-73.983020118,"(40.76508421, -73.983020118)"
715502199,09/24/2016,03:50:00,09/24/2016,04:00:00,09/24/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,63,,STREET,,,1004082,163889,40.616499885,-73.928567731,"(40.616499885, -73.928567731)"
875569339,09/24/2016,03:40:00,,,09/24/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,94,INSIDE,RESIDENCE - APT. HOUSE,,,994425,201399,40.719472826,-73.963295068,"(40.719472826, -73.963295068)"
597858672,09/24/2016,03:40:00,,,09/24/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,94,INSIDE,RESIDENCE - APT. HOUSE,,,994425,201399,40.719472826,-73.963295068,"(40.719472826, -73.963295068)"
102603817,09/24/2016,03:30:00,,,09/24/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,23,FRONT OF,RESIDENCE - PUBLIC HOUSING,,,998783,227786,40.791892334,-73.947516527,"(40.791892334, -73.947516527)"
533741911,09/24/2016,03:30:00,09/24/2016,03:31:00,09/24/2016,347,INTOXICATED & IMPAIRED DRIVING,905,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,,HIGHWAY/PARKWAY,,,995122,155693,40.594019059,-73.960854316,"(40.594019059, -73.960854316)"
440638330,09/24/2016,03:30:00,09/24/2016,03:33:00,09/24/2016,105,ROBBERY,382,"ROBBERY,NECKCHAIN/JEWELRY",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,104,INSIDE,FAST FOOD,,,1009103,194183,40.699637566,-73.910370747,"(40.699637566, -73.910370747)"
940453216,09/24/2016,03:30:00,09/24/2016,03:40:00,09/24/2016,347,INTOXICATED & IMPAIRED DRIVING,905,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,5,FRONT OF,STREET,,,986042,198946,40.712745595,-73.993537447,"(40.712745595, -73.993537447)"
319267937,09/24/2016,03:30:00,09/24/2016,03:59:00,09/24/2016,359,OFFENSES AGAINST PUBLIC ADMINI,750,RESISTING ARREST,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,120,,STREET,,,964114,166065,40.62247186,-74.072536631,"(40.62247186, -74.072536631)"
860515356,09/24/2016,03:30:00,,,09/24/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,28,INSIDE,RESIDENCE - APT. HOUSE,,,999141,231109,40.801012471,-73.946216267,"(40.801012471, -73.946216267)"
812037314,09/24/2016,03:30:00,09/24/2016,03:38:00,09/24/2016,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,75,INSIDE,RESIDENCE - PUBLIC HOUSING,,PINK,1021153,182357,40.667135877,-73.866978042,"(40.667135877, -73.866978042)"
494723501,09/24/2016,03:30:00,09/24/2016,04:51:00,09/24/2016,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,24,FRONT OF,STREET,,,992485,225845,40.786572922,-73.970263696,"(40.786572922, -73.970263696)"
701329948,09/24/2016,03:30:00,09/24/2016,04:00:00,09/24/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,FRONT OF,STREET,,,1020404,213245,40.751919121,-73.869512087,"(40.751919121, -73.869512087)"
720103322,09/24/2016,03:30:00,09/24/2016,03:50:00,09/24/2016,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,10,INSIDE,BAR/NIGHT CLUB,,,982422,210465,40.744362437,-74.006598434,"(40.744362437, -74.006598434)"
682885659,09/24/2016,03:30:00,09/24/2016,04:00:00,09/24/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,60,INSIDE,RESIDENCE - APT. HOUSE,,,994489,149300,40.576472296,-73.963143262,"(40.576472296, -73.963143262)"
195475039,09/24/2016,03:30:00,09/24/2016,03:40:00,09/24/2016,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,104,INSIDE,RESIDENCE - APT. HOUSE,,,1010688,196854,40.706964238,-73.904644069,"(40.706964238, -73.904644069)"
334403195,09/24/2016,03:30:00,09/24/2016,09:30:00,09/24/2016,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,61,INSIDE,RESIDENCE-HOUSE,,,991359,155049,40.592255224,-73.974404535,"(40.592255224, -73.974404535)"
310293424,09/24/2016,03:30:00,,,09/24/2016,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,STREET,,,1013064,186592,40.678790016,-73.896118141,"(40.678790016, -73.896118141)"
764451940,09/24/2016,03:30:00,09/24/2016,15:00:00,09/24/2016,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,63,,STREET,,,1001893,164320,40.617687519,-73.936451252,"(40.617687519, -73.936451252)"
540391990,09/24/2016,03:30:00,,,09/24/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,INSIDE,RESIDENCE - APT. HOUSE,,,1006046,234881,40.811351235,-73.921263686,"(40.811351235, -73.921263686)"
848462681,09/24/2016,03:26:00,09/24/2016,03:33:00,09/24/2016,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,63,OPPOSITE OF,STREET,,,1008746,166920,40.624807679,-73.911757288,"(40.624807679, -73.911757288)"
374869962,09/24/2016,03:22:00,09/24/2016,03:25:00,09/24/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,23,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1001666,229217,40.795814831,-73.937101065,"(40.795814831, -73.937101065)"
490775166,09/24/2016,03:22:00,09/24/2016,03:24:00,09/24/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,23,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1001666,229217,40.795814831,-73.937101065,"(40.795814831, -73.937101065)"
313520919,09/24/2016,03:20:00,09/24/2016,03:28:00,09/24/2016,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,10,,STREET,,,983551,208788,40.73975965,-74.002523863,"(40.73975965, -74.002523863)"
902135435,09/24/2016,03:20:00,09/24/2016,03:29:00,09/24/2016,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,33,FRONT OF,STREET,,,1002124,246504,40.843261857,-73.935400892,"(40.843261857, -73.935400892)"
944205659,09/24/2016,03:20:00,09/24/2016,04:02:00,09/24/2016,105,ROBBERY,389,"ROBBERY,DWELLING",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,72,INSIDE,RESIDENCE - APT. HOUSE,,,984918,174994,40.647002933,-73.997594246,"(40.647002933, -73.997594246)"
187019013,09/24/2016,03:20:00,09/24/2016,03:34:00,09/24/2016,347,INTOXICATED & IMPAIRED DRIVING,905,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,68,,STREET,,,976298,165920,40.622093181,-74.028646479,"(40.622093181, -74.028646479)"
633273458,09/24/2016,03:15:00,09/24/2016,03:20:00,09/24/2016,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,42,FRONT OF,RESIDENCE - PUBLIC HOUSING,,EAST 173RD STREET-VYSE AVENUE,1015121,242644,40.832631412,-73.888444685,"(40.832631412, -73.888444685)"
239588787,09/24/2016,03:15:00,09/24/2016,03:15:00,09/24/2016,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,OTHER,MANHATTAN,13,INSIDE,PUBLIC BUILDING,,,991383,209177,40.740824511,-73.974260858,"(40.740824511, -73.974260858)"
484954138,09/24/2016,03:00:00,09/24/2016,03:00:00,09/24/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,FRONT OF,STREET,,,1016546,255352,40.86750599,-73.883234037,"(40.86750599, -73.883234037)"
801432102,09/24/2016,03:00:00,09/24/2016,03:39:00,09/24/2016,352,CRIMINAL TRESPASS,205,"TRESPASS 2, CRIMINAL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,106,INSIDE,COMMERCIAL BUILDING,,,1031898,186190,40.677605279,-73.82821878,"(40.677605279, -73.82821878)"
710165772,09/24/2016,03:00:00,09/24/2016,03:19:00,09/24/2016,347,INTOXICATED & IMPAIRED DRIVING,905,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,120,,STREET,,,952842,170555,40.634763165,-74.113162208,"(40.634763165, -74.113162208)"
504425773,09/24/2016,03:00:00,09/24/2016,05:36:00,09/24/2016,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,47,INSIDE,RESIDENCE - APT. HOUSE,,,1021058,259407,40.878618049,-73.866898476,"(40.878618049, -73.866898476)"
925468164,09/24/2016,03:00:00,09/24/2016,03:15:00,09/24/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,88,INSIDE,RESIDENCE - APT. HOUSE,,,991433,188709,40.68464468,-73.97410226,"(40.68464468, -73.97410226)"
712311582,09/24/2016,03:00:00,09/24/2016,04:00:00,09/24/2016,104,RAPE,157,RAPE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,HOTEL/MOTEL,,,,,,,
332881815,09/24/2016,02:58:00,09/24/2016,03:00:00,09/24/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,20,,STREET,,,990391,224848,40.783838125,-73.977826339,"(40.783838125, -73.977826339)"
783826374,09/24/2016,02:55:00,09/24/2016,03:00:00,09/24/2016,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,48,,STREET,,,1012975,247755,40.846666852,-73.896177665,"(40.846666852, -73.896177665)"
921438696,09/24/2016,02:55:00,09/24/2016,03:05:00,09/24/2016,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,41,,STREET,,,1014331,239859,40.824990113,-73.891311946,"(40.824990113, -73.891311946)"
777805614,09/24/2016,02:55:00,09/24/2016,03:38:00,09/24/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,114,,STREET,,,1005453,217759,40.764357383,-73.923459934,"(40.764357383, -73.923459934)"
539910812,09/24/2016,02:55:00,09/24/2016,03:00:00,09/24/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,67,FRONT OF,BAR/NIGHT CLUB,,,1002894,176689,40.651635743,-73.932811474,"(40.651635743, -73.932811474)"
906362415,09/24/2016,02:50:00,09/24/2016,02:55:00,09/24/2016,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,40,INSIDE,STREET,,,1005041,234533,40.810398494,-73.924895311,"(40.810398494, -73.924895311)"
253716068,09/24/2016,02:50:00,09/24/2016,03:17:00,09/24/2016,347,INTOXICATED & IMPAIRED DRIVING,905,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,115,,STREET,,,1015532,212343,40.749461937,-73.8871006,"(40.749461937, -73.8871006)"
573275598,09/24/2016,02:50:00,09/24/2016,03:05:00,09/24/2016,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. HOUSING POLICE,MANHATTAN,23,INSIDE,RESIDENCE - PUBLIC HOUSING,,JOHNSON,1000101,229680,40.797088586,-73.942752192,"(40.797088586, -73.942752192)"
349131130,09/24/2016,02:44:00,09/24/2016,03:08:00,09/24/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,72,INSIDE,COMMERCIAL BUILDING,,,982106,172074,40.638987925,-74.007726607,"(40.638987925, -74.007726607)"
658497230,09/24/2016,02:40:00,09/24/2016,02:42:00,09/24/2016,347,INTOXICATED & IMPAIRED DRIVING,905,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,FRONT OF,STREET,,,1005041,234533,40.810398494,-73.924895311,"(40.810398494, -73.924895311)"
229712802,09/24/2016,02:40:00,09/24/2016,02:45:00,09/24/2016,347,INTOXICATED & IMPAIRED DRIVING,907,"IMPAIRED DRIVING,DRUG",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,,STREET,,,1000834,228492,40.793826503,-73.940107742,"(40.793826503, -73.940107742)"
606883972,09/24/2016,02:39:00,09/24/2016,02:42:00,09/24/2016,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,BROOKLYN,75,,TRANSIT - NYC SUBWAY,,,1019779,185370,40.675411501,-73.87191498,"(40.675411501, -73.87191498)"
579876279,09/24/2016,02:39:00,09/24/2016,02:44:00,09/24/2016,107,BURGLARY,223,"BURGLARY,RESIDENCE,NIGHT",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,66,INSIDE,RESIDENCE - APT. HOUSE,,,991500,170547,40.634793928,-73.973880208,"(40.634793928, -73.973880208)"
395017765,09/24/2016,02:35:00,09/24/2016,02:37:00,09/24/2016,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,47,,STREET,,,1021895,259481,40.878817626,-73.863871353,"(40.878817626, -73.863871353)"
874265747,09/24/2016,02:30:00,09/24/2016,02:49:00,09/24/2016,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,110,,STREET,,,1022650,208164,40.737963594,-73.8614347,"(40.737963594, -73.8614347)"
471827258,09/24/2016,02:30:00,,,09/24/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,DRUG STORE,,,989639,224463,40.782781892,-73.980542114,"(40.782781892, -73.980542114)"
829204273,09/24/2016,02:30:00,09/24/2016,05:00:00,09/24/2016,109,GRAND LARCENY,408,"LARCENY,GRAND FROM PERSON,LUSH WORKER(SLEEPING/UNCON VICTIM)",COMPLETED,FELONY,N.Y. TRANSIT POLICE,QUEENS,103,,TRANSIT - NYC SUBWAY,,,1039726,195270,40.702482133,-73.799922252,"(40.702482133, -73.799922252)"
566481574,09/24/2016,02:30:00,09/24/2016,03:00:00,09/24/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,83,INSIDE,RESIDENCE - APT. HOUSE,,,1004736,192674,40.695506899,-73.926124625,"(40.695506899, -73.926124625)"
316132168,09/24/2016,02:30:00,09/24/2016,14:30:00,09/24/2016,110,GRAND LARCENY OF MOTOR VEHICLE,451,"LARCENY,GRAND OF MOTORCYCLE",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,108,FRONT OF,STREET,,,1006574,210427,40.744230151,-73.919437537,"(40.744230151, -73.919437537)"
780332907,09/24/2016,02:24:00,,,09/24/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,FRONT OF,STREET,,,1016765,185742,40.67644414,-73.882779018,"(40.67644414, -73.882779018)"
519808194,09/24/2016,02:24:00,,,09/24/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,FRONT OF,STREET,,,1016765,185742,40.67644414,-73.882779018,"(40.67644414, -73.882779018)"
442919903,09/24/2016,02:24:00,,,09/24/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,FRONT OF,RESIDENCE - APT. HOUSE,,,1016765,185742,40.67644414,-73.882779018,"(40.67644414, -73.882779018)"
300351541,09/24/2016,02:20:00,,,09/24/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,46,INSIDE,BAR/NIGHT CLUB,,,1008235,247642,40.846370848,-73.913310338,"(40.846370848, -73.913310338)"
115456004,09/24/2016,02:20:00,09/24/2016,02:30:00,09/24/2016,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,69,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1016452,170415,40.634376052,-73.883980622,"(40.634376052, -73.883980622)"
998581625,09/24/2016,02:20:00,09/24/2016,03:00:00,09/24/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,72,,STREET,,,981028,172597,40.640423121,-74.011611059,"(40.640423121, -74.011611059)"
206883482,09/24/2016,02:15:00,09/24/2016,02:23:00,09/24/2016,353,UNAUTHORIZED USE OF A VEHICLE,462,UNAUTHORIZED USE VEHICLE 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,63,FRONT OF,RESIDENCE-HOUSE,,,1003470,160027,40.605900838,-73.930783111,"(40.605900838, -73.930783111)"
740148218,09/24/2016,02:14:00,09/24/2016,03:16:00,09/24/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,123,REAR OF,COMMERCIAL BUILDING,,,918344,131762,40.52809493,-74.237077296,"(40.52809493, -74.237077296)"
779269183,09/24/2016,02:10:00,09/24/2016,02:15:00,09/24/2016,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,PORT AUTHORITY,MANHATTAN,14,,STREET,,,985764,213806,40.753532701,-73.994536892,"(40.753532701, -73.994536892)"
250086733,09/24/2016,02:05:00,09/24/2016,02:07:00,09/24/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,90,FRONT OF,STREET,,,995654,198855,40.712488655,-73.958865752,"(40.712488655, -73.958865752)"
727028703,09/24/2016,02:00:00,09/24/2016,02:15:00,09/24/2016,105,ROBBERY,377,"ROBBERY,BODEGA/CONVENIENCE STORE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81,INSIDE,VARIETY STORE,,,1004509,186722,40.679170549,-73.92696113,"(40.679170549, -73.92696113)"
143852066,09/24/2016,02:00:00,09/24/2016,02:11:00,09/24/2016,352,CRIMINAL TRESPASS,205,"TRESPASS 2, CRIMINAL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,113,INSIDE,PUBLIC BUILDING,,,1045417,190911,40.69048022,-73.779436814,"(40.69048022, -73.779436814)"
972770599,09/24/2016,02:00:00,09/24/2016,02:10:00,09/24/2016,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,,STREET,,,946471,165713,40.621448025,-74.136089327,"(40.621448025, -74.136089327)"
783804241,09/24/2016,02:00:00,09/24/2016,02:08:00,09/24/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,46,INSIDE,RESIDENCE - APT. HOUSE,,,1008856,250062,40.853011321,-73.911056922,"(40.853011321, -73.911056922)"
714905319,09/24/2016,02:00:00,09/24/2016,02:15:00,09/24/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,76,,STREET,,,984349,191275,40.691690675,-73.999644451,"(40.691690675, -73.999644451)"
642008364,09/24/2016,02:00:00,09/24/2016,02:15:00,09/24/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,76,,STREET,,,983594,189109,40.685745478,-74.002366772,"(40.685745478, -74.002366772)"
225388910,09/24/2016,02:00:00,09/24/2016,02:15:00,09/24/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,76,,OTHER,,,984120,190538,40.689667779,-74.000470212,"(40.689667779, -74.000470212)"
896077552,09/24/2016,02:00:00,09/24/2016,02:15:00,09/24/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,76,FRONT OF,OTHER,,BARUCH,983909,189964,40.688092275,-74.001231026,"(40.688092275, -74.001231026)"
